link1	link2	value
74.0	95.0	0.12
75.0	1.0	0.26
75.0	2.0	0.24
75.0	3.0	0.21
75.0	4.0	0.19
75.0	5.0	0.24
75.0	6.0	0.16
75.0	7.0	0.17
75.0	8.0	0.17
75.0	9.0	0.2
75.0	10.0	0.13
75.0	11.0	0.15
75.0	12.0	0.15
75.0	13.0	0.18
75.0	14.0	0.21
75.0	15.0	0.13
75.0	16.0	0.06
75.0	17.0	0.04
75.0	18.0	0.04
75.0	19.0	0.07
75.0	20.0	0.03
75.0	21.0	0.22
75.0	22.0	0.45
75.0	23.0	0.48
75.0	24.0	0.47
75.0	25.0	0.44
75.0	26.0	0.44
75.0	27.0	0.27
75.0	28.0	0.45
75.0	29.0	0.47
75.0	30.0	0.32
75.0	31.0	0.44
75.0	32.0	0.41
75.0	33.0	0.49
75.0	34.0	0.38
75.0	35.0	0.38
75.0	36.0	0.51
75.0	37.0	0.41
75.0	38.0	0.41
75.0	39.0	0.41
75.0	40.0	0.36
75.0	41.0	0.39
75.0	42.0	0.39
75.0	43.0	0.37
75.0	44.0	0.49
75.0	45.0	0.5
75.0	46.0	0.46
75.0	47.0	0.43
75.0	48.0	0.5
75.0	49.0	0.44
75.0	50.0	0.42
75.0	51.0	0.48
75.0	52.0	0.46
75.0	53.0	0.18
75.0	54.0	0.19
75.0	55.0	0.15
75.0	56.0	0.14
75.0	57.0	0.21
75.0	58.0	0.24
75.0	59.0	0.19
75.0	60.0	0.17
75.0	61.0	0.11
75.0	62.0	0.14
75.0	63.0	0.22
75.0	64.0	0.17
75.0	65.0	0.16
75.0	66.0	0.54
75.0	67.0	0.28
75.0	68.0	0.53
75.0	69.0	0.26
75.0	70.0	0.53
75.0	71.0	0.54
75.0	72.0	0.47
75.0	73.0	0.52
75.0	74.0	0.47
75	75	0
75.0	76.0	0.55
75.0	77.0	0.55
75.0	78.0	0.54
75.0	79.0	0.46
75.0	80.0	0.24
75.0	81.0	0.37
75.0	82.0	0.52
75.0	83.0	0.54
75.0	84.0	0.49
75.0	85.0	0.39
75.0	86.0	0.03
75.0	87.0	0.55
75.0	88.0	0.54
75.0	89.0	0.5
75.0	90.0	0.48
75.0	91.0	0.54
75.0	92.0	0.48
75.0	93.0	0.51
75.0	94.0	0.01
75.0	95.0	0.19
76.0	1.0	0.16
76.0	2.0	0.15
76.0	3.0	0.13
76.0	4.0	0.13
76.0	5.0	0.16
76.0	6.0	0.1
76.0	7.0	0.09
76.0	8.0	0.12
76.0	9.0	0.12
76.0	10.0	0.08
76.0	11.0	0.09
76.0	12.0	0.11
76.0	13.0	0.1
76.0	14.0	0.12
76.0	15.0	0.07
76.0	16.0	0.06
76.0	17.0	0.04
76.0	18.0	0.04
76.0	19.0	0.07
76.0	20.0	0.03
76.0	21.0	0.12
76.0	22.0	0.45
76.0	23.0	0.45
76.0	24.0	0.49
76.0	25.0	0.42
76.0	26.0	0.42
76.0	27.0	0.25
76.0	28.0	0.45
76.0	29.0	0.5
76.0	30.0	0.27
76.0	31.0	0.45
76.0	32.0	0.41
76.0	33.0	0.47
76.0	34.0	0.35
76.0	35.0	0.35
76.0	36.0	0.51
76.0	37.0	0.3
76.0	38.0	0.4
76.0	39.0	0.42
76.0	40.0	0.35
76.0	41.0	0.38
76.0	42.0	0.44
76.0	43.0	0.39
76.0	44.0	0.48
76.0	45.0	0.51
76.0	46.0	0.47
76.0	47.0	0.45
76.0	48.0	0.47
76.0	49.0	0.4
76.0	50.0	0.42
76.0	51.0	0.5
76.0	52.0	0.49
76.0	53.0	0.14
76.0	54.0	0.13
76.0	55.0	0.09
76.0	56.0	0.13
76.0	57.0	0.12
76.0	58.0	0.13
76.0	59.0	0.11
76.0	60.0	0.1
76.0	61.0	0.06
76.0	62.0	0.08
76.0	63.0	0.14
76.0	64.0	0.09
76.0	65.0	0.09
76.0	66.0	0.58
76.0	67.0	0.19
76.0	68.0	0.58
76.0	69.0	0.17
76.0	70.0	0.61
76.0	71.0	0.61
76.0	72.0	0.53
76.0	73.0	0.58
76.0	74.0	0.53
76.0	75.0	0.55
76	76	0
76.0	77.0	0.57
76.0	78.0	0.63
76.0	79.0	0.4
76.0	80.0	0.24
76.0	81.0	0.39
76.0	82.0	0.57
76.0	83.0	0.57
76.0	84.0	0.58
76.0	85.0	0.4
76.0	86.0	0.04
76.0	87.0	0.63
76.0	88.0	0.56
76.0	89.0	0.57
76.0	90.0	0.46
76.0	91.0	0.6
76.0	92.0	0.49
76.0	93.0	0.69
76.0	94.0	0.01
76.0	95.0	0.13
77.0	1.0	0.29
77.0	2.0	0.28
77.0	3.0	0.27
77.0	4.0	0.22
77.0	5.0	0.27
77.0	6.0	0.18
77.0	7.0	0.17
77.0	8.0	0.21
77.0	9.0	0.25
77.0	10.0	0.16
77.0	11.0	0.18
77.0	12.0	0.19
77.0	13.0	0.23
77.0	14.0	0.23
77.0	15.0	0.15
77.0	16.0	0.09
77.0	17.0	0.06
77.0	18.0	0.07
77.0	19.0	0.12
77.0	20.0	0.05
77.0	21.0	0.23
77.0	22.0	0.47
77.0	23.0	0.49
77.0	24.0	0.49
77.0	25.0	0.45
77.0	26.0	0.43
77.0	27.0	0.3
77.0	28.0	0.47
77.0	29.0	0.47
77.0	30.0	0.36
77.0	31.0	0.45
77.0	32.0	0.47
77.0	33.0	0.5
77.0	34.0	0.39
77.0	35.0	0.41
77.0	36.0	0.5
77.0	37.0	0.37
77.0	38.0	0.43
77.0	39.0	0.44
77.0	40.0	0.4
77.0	41.0	0.42
77.0	42.0	0.4
77.0	43.0	0.38
77.0	44.0	0.49
77.0	45.0	0.49
77.0	46.0	0.47
77.0	47.0	0.43
77.0	48.0	0.5
77.0	49.0	0.44
77.0	50.0	0.46
77.0	51.0	0.49
77.0	52.0	0.48
77.0	53.0	0.21
77.0	54.0	0.23
77.0	55.0	0.18
77.0	56.0	0.19
77.0	57.0	0.24
77.0	58.0	0.27
77.0	59.0	0.21
77.0	60.0	0.17
77.0	61.0	0.11
77.0	62.0	0.14
77.0	63.0	0.28
77.0	64.0	0.16
77.0	65.0	0.19
77.0	66.0	0.57
77.0	67.0	0.34
77.0	68.0	0.57
77.0	69.0	0.3
77.0	70.0	0.57
77.0	71.0	0.67
77.0	72.0	0.51
77.0	73.0	0.55
77.0	74.0	0.48
77.0	75.0	0.55
77.0	76.0	0.57
77	77	0
77.0	78.0	0.57
77.0	79.0	0.43
77.0	80.0	0.26
77.0	81.0	0.4
77.0	82.0	0.57
77.0	83.0	0.58
77.0	84.0	0.53
77.0	85.0	0.43
77.0	86.0	0.06
77.0	87.0	0.58
77.0	88.0	0.64
77.0	89.0	0.54
77.0	90.0	0.52
77.0	91.0	0.58
77.0	92.0	0.52
77.0	93.0	0.55
77.0	94.0	0.02
77.0	95.0	0.22
78.0	1.0	0.17
78.0	2.0	0.16
78.0	3.0	0.15
78.0	4.0	0.15
78.0	5.0	0.17
78.0	6.0	0.11
78.0	7.0	0.11
78.0	8.0	0.12
78.0	9.0	0.14
78.0	10.0	0.1
78.0	11.0	0.1
78.0	12.0	0.12
78.0	13.0	0.13
78.0	14.0	0.2
78.0	15.0	0.14
78.0	16.0	0.05
78.0	17.0	0.03
78.0	18.0	0.04
78.0	19.0	0.06
78.0	20.0	0.03
78.0	21.0	0.21
78.0	22.0	0.43
78.0	23.0	0.48
78.0	24.0	0.5
78.0	25.0	0.45
78.0	26.0	0.43
78.0	27.0	0.26
78.0	28.0	0.45
78.0	29.0	0.5
78.0	30.0	0.29
78.0	31.0	0.46
78.0	32.0	0.43
78.0	33.0	0.48
78.0	34.0	0.36
78.0	35.0	0.35
78.0	36.0	0.51
78.0	37.0	0.32
78.0	38.0	0.4
78.0	39.0	0.44
78.0	40.0	0.35
78.0	41.0	0.39
78.0	42.0	0.43
78.0	43.0	0.4
78.0	44.0	0.5
78.0	45.0	0.51
78.0	46.0	0.46
78.0	47.0	0.46
78.0	48.0	0.49
78.0	49.0	0.43
78.0	50.0	0.44
78.0	51.0	0.52
78.0	52.0	0.49
78.0	53.0	0.16
78.0	54.0	0.17
78.0	55.0	0.15
78.0	56.0	0.14
78.0	57.0	0.19
78.0	58.0	0.21
78.0	59.0	0.18
78.0	60.0	0.14
78.0	61.0	0.1
78.0	62.0	0.1
78.0	63.0	0.25
78.0	64.0	0.12
78.0	65.0	0.16
78.0	66.0	0.58
78.0	67.0	0.26
78.0	68.0	0.59
78.0	69.0	0.27
78.0	70.0	0.59
78.0	71.0	0.64
78.0	72.0	0.51
78.0	73.0	0.62
78.0	74.0	0.52
78.0	75.0	0.54
78.0	76.0	0.63
78.0	77.0	0.57
78	78	0
78.0	79.0	0.41
78.0	80.0	0.25
78.0	81.0	0.38
78.0	82.0	0.53
78.0	83.0	0.57
78.0	84.0	0.53
78.0	85.0	0.41
78.0	86.0	0.03
78.0	87.0	0.64
78.0	88.0	0.57
78.0	89.0	0.57
78.0	90.0	0.49
78.0	91.0	0.63
78.0	92.0	0.5
78.0	93.0	0.56
78.0	94.0	0.01
78.0	95.0	0.14
79.0	1.0	0.36
79.0	2.0	0.28
79.0	3.0	0.25
79.0	4.0	0.23
79.0	5.0	0.33
79.0	6.0	0.18
79.0	7.0	0.2
79.0	8.0	0.26
79.0	9.0	0.22
79.0	10.0	0.15
79.0	11.0	0.15
79.0	12.0	0.18
79.0	13.0	0.21
79.0	14.0	0.19
79.0	15.0	0.15
79.0	16.0	0.1
79.0	17.0	0.09
79.0	18.0	0.09
79.0	19.0	0.13
79.0	20.0	0.08
79.0	21.0	0.24
79.0	22.0	0.36
79.0	23.0	0.4
79.0	24.0	0.39
79.0	25.0	0.39
79.0	26.0	0.32
79.0	27.0	0.24
79.0	28.0	0.37
79.0	29.0	0.36
79.0	30.0	0.29
79.0	31.0	0.35
79.0	32.0	0.33
79.0	33.0	0.39
79.0	34.0	0.31
79.0	35.0	0.34
79.0	36.0	0.4
79.0	37.0	0.32
79.0	38.0	0.33
79.0	39.0	0.35
79.0	40.0	0.3
79.0	41.0	0.32
79.0	42.0	0.3
79.0	43.0	0.31
79.0	44.0	0.38
79.0	45.0	0.43
79.0	46.0	0.38
79.0	47.0	0.34
79.0	48.0	0.44
79.0	49.0	0.35
79.0	50.0	0.4
79.0	51.0	0.37
79.0	52.0	0.37
79.0	53.0	0.17
79.0	54.0	0.18
79.0	55.0	0.17
79.0	56.0	0.14
79.0	57.0	0.22
79.0	58.0	0.26
79.0	59.0	0.19
79.0	60.0	0.19
79.0	61.0	0.12
79.0	62.0	0.15
79.0	63.0	0.27
79.0	64.0	0.2
79.0	65.0	0.17
79.0	66.0	0.42
79.0	67.0	0.29
79.0	68.0	0.47
79.0	69.0	0.26
79.0	70.0	0.4
79.0	71.0	0.42
79.0	72.0	0.41
79.0	73.0	0.43
79.0	74.0	0.39
79.0	75.0	0.46
79.0	76.0	0.4
79.0	77.0	0.43
79.0	78.0	0.41
79	79	0
79.0	80.0	0.22
79.0	81.0	0.31
79.0	82.0	0.44
79.0	83.0	0.44
79.0	84.0	0.39
79.0	85.0	0.33
79.0	86.0	0.09
79.0	87.0	0.42
79.0	88.0	0.41
79.0	89.0	0.39
79.0	90.0	0.43
79.0	91.0	0.43
79.0	92.0	0.4
79.0	93.0	0.4
79.0	94.0	0.02
79.0	95.0	0.21
80.0	1.0	0.16
80.0	2.0	0.15
80.0	3.0	0.13
80.0	4.0	0.12
80.0	5.0	0.15
80.0	6.0	0.09
80.0	7.0	0.1
80.0	8.0	0.11
80.0	9.0	0.12
80.0	10.0	0.1
80.0	11.0	0.1
80.0	12.0	0.13
80.0	13.0	0.11
80.0	14.0	0.09
80.0	15.0	0.08
80.0	16.0	0.11
80.0	17.0	0.11
80.0	18.0	0.1
80.0	19.0	0.14
80.0	20.0	0.09
80.0	21.0	0.13
80.0	22.0	0.2
80.0	23.0	0.21
80.0	24.0	0.21
80.0	25.0	0.19
80.0	26.0	0.19
80.0	27.0	0.14
80.0	28.0	0.2
80.0	29.0	0.21
80.0	30.0	0.16
80.0	31.0	0.2
80.0	32.0	0.23
80.0	33.0	0.21
80.0	34.0	0.19
80.0	35.0	0.2
80.0	36.0	0.21
80.0	37.0	0.19
80.0	38.0	0.19
80.0	39.0	0.2
80.0	40.0	0.21
80.0	41.0	0.18
80.0	42.0	0.2
80.0	43.0	0.21
80.0	44.0	0.22
80.0	45.0	0.22
80.0	46.0	0.22
80.0	47.0	0.21
80.0	48.0	0.23
80.0	49.0	0.2
80.0	50.0	0.2
80.0	51.0	0.22
80.0	52.0	0.21
80.0	53.0	0.12
80.0	54.0	0.1
80.0	55.0	0.08
80.0	56.0	0.13
80.0	57.0	0.12
80.0	58.0	0.13
80.0	59.0	0.09
80.0	60.0	0.09
80.0	61.0	0.07
80.0	62.0	0.08
80.0	63.0	0.15
80.0	64.0	0.11
80.0	65.0	0.1
80.0	66.0	0.25
80.0	67.0	0.16
80.0	68.0	0.24
80.0	69.0	0.13
80.0	70.0	0.27
80.0	71.0	0.24
80.0	72.0	0.23
80.0	73.0	0.41
80.0	74.0	0.26
80.0	75.0	0.24
80.0	76.0	0.24
80.0	77.0	0.26
80.0	78.0	0.25
80.0	79.0	0.22
80	80	0
80.0	81.0	0.19
80.0	82.0	0.27
80.0	83.0	0.25
80.0	84.0	0.23
80.0	85.0	0.21
80.0	86.0	0.11
80.0	87.0	0.24
80.0	88.0	0.25
80.0	89.0	0.23
80.0	90.0	0.24
80.0	91.0	0.25
80.0	92.0	0.23
80.0	93.0	0.23
80.0	94.0	0.01
80.0	95.0	0.12
81.0	1.0	0.19
81.0	2.0	0.16
81.0	3.0	0.16
81.0	4.0	0.13
81.0	5.0	0.18
81.0	6.0	0.11
81.0	7.0	0.11
81.0	8.0	0.12
81.0	9.0	0.14
81.0	10.0	0.12
81.0	11.0	0.1
81.0	12.0	0.11
81.0	13.0	0.12
81.0	14.0	0.13
81.0	15.0	0.09
81.0	16.0	0.05
81.0	17.0	0.04
81.0	18.0	0.04
81.0	19.0	0.06
81.0	20.0	0.03
81.0	21.0	0.14
81.0	22.0	0.32
81.0	23.0	0.33
81.0	24.0	0.32
81.0	25.0	0.3
81.0	26.0	0.29
81.0	27.0	0.2
81.0	28.0	0.32
81.0	29.0	0.33
81.0	30.0	0.24
81.0	31.0	0.3
81.0	32.0	0.3
81.0	33.0	0.33
81.0	34.0	0.27
81.0	35.0	0.27
81.0	36.0	0.34
81.0	37.0	0.25
81.0	38.0	0.27
81.0	39.0	0.29
81.0	40.0	0.26
81.0	41.0	0.27
81.0	42.0	0.28
81.0	43.0	0.26
81.0	44.0	0.32
81.0	45.0	0.34
81.0	46.0	0.3
81.0	47.0	0.29
81.0	48.0	0.34
81.0	49.0	0.3
81.0	50.0	0.3
81.0	51.0	0.32
81.0	52.0	0.32
81.0	53.0	0.13
81.0	54.0	0.14
81.0	55.0	0.11
81.0	56.0	0.1
81.0	57.0	0.14
81.0	58.0	0.16
81.0	59.0	0.12
81.0	60.0	0.11
81.0	61.0	0.06
81.0	62.0	0.09
81.0	63.0	0.16
81.0	64.0	0.1
81.0	65.0	0.11
81.0	66.0	0.37
81.0	67.0	0.2
81.0	68.0	0.38
81.0	69.0	0.18
81.0	70.0	0.37
81.0	71.0	0.38
81.0	72.0	0.35
81.0	73.0	0.37
81.0	74.0	0.32
81.0	75.0	0.37
81.0	76.0	0.39
81.0	77.0	0.4
81.0	78.0	0.38
81.0	79.0	0.31
81.0	80.0	0.19
81	81	0
81.0	82.0	0.4
81.0	83.0	0.39
81.0	84.0	0.36
81.0	85.0	0.28
81.0	86.0	0.03
81.0	87.0	0.39
81.0	88.0	0.37
81.0	89.0	0.37
81.0	90.0	0.37
81.0	91.0	0.38
81.0	92.0	0.33
81.0	93.0	0.37
81.0	94.0	0.01
81.0	95.0	0.13
82.0	1.0	0.3
82.0	2.0	0.25
82.0	3.0	0.25
82.0	4.0	0.2
82.0	5.0	0.27
82.0	6.0	0.18
82.0	7.0	0.16
82.0	8.0	0.19
82.0	9.0	0.25
82.0	10.0	0.17
82.0	11.0	0.15
82.0	12.0	0.17
82.0	13.0	0.21
82.0	14.0	0.25
82.0	15.0	0.17
82.0	16.0	0.06
82.0	17.0	0.05
82.0	18.0	0.05
82.0	19.0	0.08
82.0	20.0	0.04
82.0	21.0	0.26
82.0	22.0	0.49
82.0	23.0	0.48
82.0	24.0	0.5
82.0	25.0	0.46
82.0	26.0	0.42
82.0	27.0	0.3
82.0	28.0	0.49
82.0	29.0	0.46
82.0	30.0	0.36
82.0	31.0	0.44
82.0	32.0	0.42
82.0	33.0	0.48
82.0	34.0	0.36
82.0	35.0	0.39
82.0	36.0	0.5
82.0	37.0	0.38
82.0	38.0	0.4
82.0	39.0	0.44
82.0	40.0	0.38
82.0	41.0	0.4
82.0	42.0	0.4
82.0	43.0	0.39
82.0	44.0	0.49
82.0	45.0	0.48
82.0	46.0	0.47
82.0	47.0	0.41
82.0	48.0	0.49
82.0	49.0	0.44
82.0	50.0	0.46
82.0	51.0	0.45
82.0	52.0	0.46
82.0	53.0	0.22
82.0	54.0	0.24
82.0	55.0	0.19
82.0	56.0	0.16
82.0	57.0	0.25
82.0	58.0	0.28
82.0	59.0	0.22
82.0	60.0	0.2
82.0	61.0	0.12
82.0	62.0	0.15
82.0	63.0	0.31
82.0	64.0	0.17
82.0	65.0	0.21
82.0	66.0	0.54
82.0	67.0	0.36
82.0	68.0	0.54
82.0	69.0	0.34
82.0	70.0	0.51
82.0	71.0	0.56
82.0	72.0	0.48
82.0	73.0	0.54
82.0	74.0	0.45
82.0	75.0	0.52
82.0	76.0	0.57
82.0	77.0	0.57
82.0	78.0	0.53
82.0	79.0	0.44
82.0	80.0	0.27
82.0	81.0	0.4
82	82	0
82.0	83.0	0.54
82.0	84.0	0.52
82.0	85.0	0.41
82.0	86.0	0.04
82.0	87.0	0.54
82.0	88.0	0.53
82.0	89.0	0.51
82.0	90.0	0.52
82.0	91.0	0.55
82.0	92.0	0.5
82.0	93.0	0.58
82.0	94.0	0.02
82.0	95.0	0.2
83.0	1.0	0.27
83.0	2.0	0.24
83.0	3.0	0.25
83.0	4.0	0.2
83.0	5.0	0.24
83.0	6.0	0.18
83.0	7.0	0.16
83.0	8.0	0.17
83.0	9.0	0.23
83.0	10.0	0.18
83.0	11.0	0.17
83.0	12.0	0.18
83.0	13.0	0.2
83.0	14.0	0.23
83.0	15.0	0.16
83.0	16.0	0.08
83.0	17.0	0.05
83.0	18.0	0.06
83.0	19.0	0.1
83.0	20.0	0.04
83.0	21.0	0.24
83.0	22.0	0.45
83.0	23.0	0.49
83.0	24.0	0.48
83.0	25.0	0.45
83.0	26.0	0.41
83.0	27.0	0.28
83.0	28.0	0.45
83.0	29.0	0.48
83.0	30.0	0.33
83.0	31.0	0.46
83.0	32.0	0.44
83.0	33.0	0.48
83.0	34.0	0.37
83.0	35.0	0.38
83.0	36.0	0.5
83.0	37.0	0.35
83.0	38.0	0.4
83.0	39.0	0.43
83.0	40.0	0.38
83.0	41.0	0.41
83.0	42.0	0.41
83.0	43.0	0.39
83.0	44.0	0.48
83.0	45.0	0.49
83.0	46.0	0.47
83.0	47.0	0.44
83.0	48.0	0.47
83.0	49.0	0.44
83.0	50.0	0.44
83.0	51.0	0.5
83.0	52.0	0.48
83.0	53.0	0.2
83.0	54.0	0.21
83.0	55.0	0.19
83.0	56.0	0.17
83.0	57.0	0.25
83.0	58.0	0.3
83.0	59.0	0.22
83.0	60.0	0.2
83.0	61.0	0.13
83.0	62.0	0.14
83.0	63.0	0.29
83.0	64.0	0.16
83.0	65.0	0.19
83.0	66.0	0.55
83.0	67.0	0.34
83.0	68.0	0.55
83.0	69.0	0.34
83.0	70.0	0.55
83.0	71.0	0.57
83.0	72.0	0.5
83.0	73.0	0.54
83.0	74.0	0.46
83.0	75.0	0.54
83.0	76.0	0.57
83.0	77.0	0.58
83.0	78.0	0.57
83.0	79.0	0.44
83.0	80.0	0.25
83.0	81.0	0.39
83.0	82.0	0.54
83	83	0
83.0	84.0	0.52
83.0	85.0	0.41
83.0	86.0	0.05
83.0	87.0	0.59
83.0	88.0	0.54
83.0	89.0	0.54
83.0	90.0	0.61
83.0	91.0	0.57
83.0	92.0	0.49
83.0	93.0	0.51
83.0	94.0	0.02
83.0	95.0	0.22
84.0	1.0	0.21
84.0	2.0	0.19
84.0	3.0	0.17
84.0	4.0	0.16
84.0	5.0	0.19
84.0	6.0	0.12
84.0	7.0	0.11
84.0	8.0	0.13
84.0	9.0	0.16
84.0	10.0	0.12
84.0	11.0	0.13
84.0	12.0	0.13
84.0	13.0	0.14
84.0	14.0	0.18
84.0	15.0	0.11
84.0	16.0	0.05
84.0	17.0	0.04
84.0	18.0	0.04
84.0	19.0	0.06
84.0	20.0	0.03
84.0	21.0	0.17
84.0	22.0	0.42
84.0	23.0	0.44
84.0	24.0	0.45
84.0	25.0	0.4
84.0	26.0	0.39
84.0	27.0	0.25
84.0	28.0	0.43
84.0	29.0	0.44
84.0	30.0	0.29
84.0	31.0	0.41
84.0	32.0	0.39
84.0	33.0	0.44
84.0	34.0	0.33
84.0	35.0	0.34
84.0	36.0	0.46
84.0	37.0	0.32
84.0	38.0	0.37
84.0	39.0	0.39
84.0	40.0	0.33
84.0	41.0	0.37
84.0	42.0	0.38
84.0	43.0	0.35
84.0	44.0	0.44
84.0	45.0	0.46
84.0	46.0	0.42
84.0	47.0	0.41
84.0	48.0	0.45
84.0	49.0	0.41
84.0	50.0	0.4
84.0	51.0	0.45
84.0	52.0	0.44
84.0	53.0	0.17
84.0	54.0	0.18
84.0	55.0	0.14
84.0	56.0	0.14
84.0	57.0	0.18
84.0	58.0	0.21
84.0	59.0	0.16
84.0	60.0	0.15
84.0	61.0	0.09
84.0	62.0	0.11
84.0	63.0	0.2
84.0	64.0	0.12
84.0	65.0	0.14
84.0	66.0	0.51
84.0	67.0	0.27
84.0	68.0	0.5
84.0	69.0	0.23
84.0	70.0	0.51
84.0	71.0	0.53
84.0	72.0	0.46
84.0	73.0	0.51
84.0	74.0	0.45
84.0	75.0	0.49
84.0	76.0	0.58
84.0	77.0	0.53
84.0	78.0	0.53
84.0	79.0	0.39
84.0	80.0	0.23
84.0	81.0	0.36
84.0	82.0	0.52
84.0	83.0	0.52
84	84	0
84.0	85.0	0.37
84.0	86.0	0.03
84.0	87.0	0.54
84.0	88.0	0.51
84.0	89.0	0.49
84.0	90.0	0.47
84.0	91.0	0.52
84.0	92.0	0.45
84.0	93.0	0.48
84.0	94.0	0.01
84.0	95.0	0.16
85.0	1.0	0.23
85.0	2.0	0.21
85.0	3.0	0.21
85.0	4.0	0.16
85.0	5.0	0.22
85.0	6.0	0.14
85.0	7.0	0.13
85.0	8.0	0.17
85.0	9.0	0.19
85.0	10.0	0.13
85.0	11.0	0.14
85.0	12.0	0.16
85.0	13.0	0.18
85.0	14.0	0.17
85.0	15.0	0.13
85.0	16.0	0.09
85.0	17.0	0.08
85.0	18.0	0.08
85.0	19.0	0.12
85.0	20.0	0.07
85.0	21.0	0.19
85.0	22.0	0.33
85.0	23.0	0.35
85.0	24.0	0.35
85.0	25.0	0.33
85.0	26.0	0.31
85.0	27.0	0.22
85.0	28.0	0.34
85.0	29.0	0.34
85.0	30.0	0.26
85.0	31.0	0.33
85.0	32.0	0.34
85.0	33.0	0.35
85.0	34.0	0.27
85.0	35.0	0.3
85.0	36.0	0.36
85.0	37.0	0.27
85.0	38.0	0.29
85.0	39.0	0.31
85.0	40.0	0.3
85.0	41.0	0.29
85.0	42.0	0.31
85.0	43.0	0.28
85.0	44.0	0.36
85.0	45.0	0.36
85.0	46.0	0.34
85.0	47.0	0.32
85.0	48.0	0.36
85.0	49.0	0.32
85.0	50.0	0.32
85.0	51.0	0.36
85.0	52.0	0.35
85.0	53.0	0.17
85.0	54.0	0.18
85.0	55.0	0.15
85.0	56.0	0.15
85.0	57.0	0.2
85.0	58.0	0.2
85.0	59.0	0.17
85.0	60.0	0.15
85.0	61.0	0.09
85.0	62.0	0.11
85.0	63.0	0.23
85.0	64.0	0.15
85.0	65.0	0.14
85.0	66.0	0.41
85.0	67.0	0.26
85.0	68.0	0.42
85.0	69.0	0.25
85.0	70.0	0.41
85.0	71.0	0.41
85.0	72.0	0.36
85.0	73.0	0.39
85.0	74.0	0.35
85.0	75.0	0.39
85.0	76.0	0.4
85.0	77.0	0.43
85.0	78.0	0.41
85.0	79.0	0.33
85.0	80.0	0.21
85.0	81.0	0.28
85.0	82.0	0.41
85.0	83.0	0.41
85.0	84.0	0.37
85	85	0
85.0	86.0	0.09
85.0	87.0	0.41
85.0	88.0	0.41
85.0	89.0	0.38
85.0	90.0	0.38
85.0	91.0	0.41
85.0	92.0	0.38
85.0	93.0	0.39
85.0	94.0	0.02
85.0	95.0	0.16
86.0	1.0	0.05
86.0	2.0	0.06
86.0	3.0	0.04
86.0	4.0	0.04
86.0	5.0	0.04
86.0	6.0	0.03
86.0	7.0	0.04
86.0	8.0	0.03
86.0	9.0	0.03
86.0	10.0	0.04
86.0	11.0	0.05
86.0	12.0	0.07
86.0	13.0	0.03
86.0	14.0	0.02
86.0	15.0	0.04
86.0	16.0	0.41
86.0	17.0	0.43
86.0	18.0	0.4
86.0	19.0	0.56
86.0	20.0	0.41
86.0	21.0	0.1
86.0	22.0	0.04
86.0	23.0	0.04
86.0	24.0	0.04
86.0	25.0	0.04
86.0	26.0	0.03
86.0	27.0	0.03
86.0	28.0	0.04
86.0	29.0	0.04
86.0	30.0	0.03
86.0	31.0	0.05
86.0	32.0	0.12
86.0	33.0	0.04
86.0	34.0	0.04
86.0	35.0	0.09
86.0	36.0	0.04
86.0	37.0	0.04
86.0	38.0	0.03
86.0	39.0	0.05
86.0	40.0	0.1
86.0	41.0	0.04
86.0	42.0	0.11
86.0	43.0	0.1
86.0	44.0	0.07
86.0	45.0	0.04
86.0	46.0	0.08
86.0	47.0	0.03
86.0	48.0	0.04
86.0	49.0	0.03
86.0	50.0	0.05
86.0	51.0	0.07
86.0	52.0	0.05
86.0	53.0	0.11
86.0	54.0	0.05
86.0	55.0	0.06
86.0	56.0	0.25
86.0	57.0	0.03
86.0	58.0	0.04
86.0	59.0	0.03
86.0	60.0	0.02
86.0	61.0	0.02
86.0	62.0	0.02
86.0	63.0	0.17
86.0	64.0	0.02
86.0	65.0	0.09
86.0	66.0	0.04
86.0	67.0	0.08
86.0	68.0	0.05
86.0	69.0	0.03
86.0	70.0	0.09
86.0	71.0	0.04
86.0	72.0	0.05
86.0	73.0	0.04
86.0	74.0	0.04
86.0	75.0	0.03
86.0	76.0	0.04
86.0	77.0	0.06
86.0	78.0	0.03
86.0	79.0	0.09
86.0	80.0	0.11
86.0	81.0	0.03
86.0	82.0	0.04
86.0	83.0	0.05
86.0	84.0	0.03
86.0	85.0	0.09
86	86	0
86.0	87.0	0.04
86.0	88.0	0.05
86.0	89.0	0.03
86.0	90.0	0.05
86.0	91.0	0.04
86.0	92.0	0.06
86.0	93.0	0.03
86.0	94.0	0.0
86.0	95.0	0.03
87.0	1.0	0.18
87.0	2.0	0.17
87.0	3.0	0.15
87.0	4.0	0.13
87.0	5.0	0.18
87.0	6.0	0.11
87.0	7.0	0.1
87.0	8.0	0.12
87.0	9.0	0.14
87.0	10.0	0.09
87.0	11.0	0.11
87.0	12.0	0.13
87.0	13.0	0.13
87.0	14.0	0.18
87.0	15.0	0.12
87.0	16.0	0.06
87.0	17.0	0.04
87.0	18.0	0.04
87.0	19.0	0.08
87.0	20.0	0.03
87.0	21.0	0.18
87.0	22.0	0.45
87.0	23.0	0.47
87.0	24.0	0.5
87.0	25.0	0.45
87.0	26.0	0.43
87.0	27.0	0.27
87.0	28.0	0.46
87.0	29.0	0.51
87.0	30.0	0.29
87.0	31.0	0.47
